0;0
33;5400
0;5625
33;5700
0;5925
33;6000
0;6122
36;6150
0;6272
38;6300
0;6525
38;6600
0;6825
38;6900
0;7022
38;7050
0;7172
36;7200
0;7425
36;7500
0;7725
33;7800
0;7922
31;7950
0;8072
33;8100
0;8222
33;8250
0;8475
34;9000
0;9225
34;9300
0;9525
34;9600
0;9722
34;9750
0;9872
36;9900
0;10125
36;10200
0;10425
36;10500
0;10622
36;10650
0;10772
36;10800
0;11025
36;11100
0;11325
33;11400
0;11522
33;11700
0;11925
33;12600
0;12825
33;12900
0;13125
33;13200
0;13322
33;13350
0;13472
38;13500
0;13725
38;13800
0;14025
38;14100
0;14222
38;14250
0;14372
43;14400
0;14625
43;14700
0;14925
41;15000
0;15122
40;15150
0;15272
41;15300
0;15422
38;16200
0;16425
38;16500
0;16725
38;16800
0;17025
41;17100
0;17222
37;18000
0;18225
37;18300
0;18525
38;18600
0;18722
35;18750
0;18872
37;18900
0;19022
33;19800
0;20025
33;20100
0;20325
33;20400
0;20522
36;20550
0;20672
38;20700
0;20925
38;21000
0;21225
38;21300
0;21422
38;21450
0;21572
36;21600
0;21825
36;21900
0;22125
33;22200
0;22322
31;22350
0;22472
33;22500
0;22622
33;22650
0;22875
34;23400
0;23625
34;23700
0;23925
34;24000
0;24122
34;24150
0;24272
36;24300
0;24525
36;24600
0;24825
36;24900
0;25022
36;25050
0;25172
36;25200
0;25425
36;25500
0;25725
33;25800
0;25922
29;26100
33;26100
0;26325
0;26325
33;27000
0;27225
33;27300
0;27525
33;27600
0;27722
33;27750
0;27872
38;27900
0;28125
38;28200
0;28425
38;28500
0;28622
38;28650
0;28772
43;28800
0;29025
43;29100
0;29325
41;29400
0;29522
40;29550
0;29672
41;29700
0;29822
38;30600
0;30825
38;30900
0;31125
38;31200
0;31425
37;32400
0;32625
37;32700
0;32925
33;33300
0;33525
33;33600
0;33825
36;33900
0;34125
38;34200
0;34425
38;34800
0;35025
38;35100
0;35222
33;35700
0;35822
33;35850
0;35972
38;36900
43;36900
0;37022
0;37022
34;37500
0;37622
34;37650
0;37772
37;38700
0;38822
37;38850
0;39075
31;39150
0;39525
37;39600
0;39975
41;40500
0;40725
41;40800
0;41025
41;41100
0;41325
41;41400
0;41522
41;41550
0;41672
40;42300
0;42525
40;42600
0;42825
40;42900
0;43125
40;43200
0;43322
41;43350
0;43472
41;44100
0;44325
41;44400
0;44625
41;44700
0;44925
41;45000
0;45122
41;45150
0;45272
40;45900
0;46125
37;46200
0;46425
33;46500
0;46725
33;46800
0;47025
38;47700
0;48200
36;48600
0;48825
36;48900
0;49125
36;49200
0;49425
36;49500
0;49725
36;49800
0;50025
36;50100
0;50325
40;50400
0;50625
41;51300
0;51525
37;52200
0;52425
37;52500
0;52725
37;52800
0;53025
33;53100
0;53325
33;54000
0;54122
38;54900
0;55125
36;55800
0;56025
36;56100
0;56325
36;56400
0;56625
41;56700
0;56925
36;57000
0;57225
36;57300
0;57525
34;57600
0;57825
38;58500
0;58725
38;58800
0;59025
38;59400
0;59625
34;59700
0;59925
34;60000
0;60225
33;60300
0;60525
33;61200
0;61425
41;62100
0;62325
43;63000
0;63225
41;63900
0;64125
41;64200
0;64425
41;64500
0;64725
40;64800
0;64922
38;65700
0;65925
38;66600
0;66825
33;67500
0;67725
33;67800
0;68025
33;68100
0;68325
33;68400
0;68775
41;69300
0;69675
41;70200
0;70575
41;71100
0;71325
41;71400
0;71625
41;71700
0;71925
40;72000
0;72122
38;72900
0;73125
38;73800
0;74025
33;74700
0;74925
33;75000
0;75225
33;75300
0;75525
33;75600
0;75975
