38;0
0;225
38;300
0;422
38;450
0;675
38;750
0;872
38;900
0;1125
38;1200
0;1322
38;1350
0;1472
38;1500
0;1622
38;1650
0;1772
38;1800
0;2025
38;2100
0;2222
38;2250
0;2475
38;2550
0;2672
38;2700
0;2925
38;3000
0;3122
38;3150
0;3272
38;3300
0;3422
38;3450
0;3572
38;3600
0;3825
38;3900
0;4022
38;4050
0;4275
38;4350
0;4472
38;4500
0;4725
38;4800
0;4922
38;4950
0;5072
33;5100
0;5222
36;5250
0;5372
38;5400
0;5625
38;5700
0;5925
38;6000
0;6122
40;6150
0;6272
41;6300
0;6525
41;6600
0;6825
41;6900
0;7022
43;7050
0;7172
40;7200
0;7425
40;7500
0;7725
38;7800
0;7922
36;7950
0;8072
36;8100
0;8222
38;8250
0;8475
33;8700
0;8822
36;8850
0;8972
38;9000
0;9225
38;9300
0;9525
38;9600
0;9722
40;9750
0;9872
41;9900
0;10125
41;10200
0;10425
41;10500
0;10622
43;10650
0;10772
40;10800
0;11025
40;11100
0;11325
38;11400
0;11522
36;11550
0;11672
38;11700
0;11925
33;12300
0;12422
36;12450
0;12572
38;12600
0;12825
38;12900
0;13125
38;13200
0;13322
41;13350
0;13472
43;13500
0;13725
43;13800
0;14025
43;14100
0;14222
45;14250
0;14372
46;14400
0;14625
46;14700
0;14925
45;15000
0;15122
43;15150
0;15272
45;15300
0;15422
38;15450
0;15675
38;15900
0;16022
40;16050
0;16172
41;16200
0;16425
41;16500
0;16725
43;16800
0;17025
45;17100
0;17222
38;17250
0;17475
38;17700
0;17822
41;17850
0;17972
40;18000
0;18225
40;18300
0;18525
41;18600
0;18722
38;18750
0;18872
40;18900
0;19022
33;19500
0;19622
36;19650
0;19772
38;19800
0;20025
38;20100
0;20325
38;20400
0;20522
40;20550
0;20672
41;20700
0;20925
41;21000
0;21225
41;21300
0;21422
43;21450
0;21572
40;21600
0;21825
40;21900
0;22125
38;22200
0;22322
36;22350
0;22472
36;22500
0;22622
38;22650
0;22875
33;23100
0;23222
36;23250
0;23372
38;23400
0;23625
38;23700
0;23925
38;24000
0;24122
40;24150
0;24272
41;24300
0;24525
41;24600
0;24825
41;24900
0;25022
43;25050
0;25172
40;25200
0;25425
40;25500
0;25725
38;25800
0;25922
36;25950
0;26072
38;26100
0;26325
33;26700
0;26822
36;26850
0;26972
38;27000
0;27225
38;27300
0;27525
38;27600
0;27722
41;27750
0;27872
43;27900
0;28125
43;28200
0;28425
43;28500
0;28622
45;28650
0;28772
46;28800
0;29025
46;29100
0;29325
45;29400
0;29522
43;29550
0;29672
45;29700
0;29822
38;29850
0;30075
38;30300
0;30422
40;30450
0;30572
41;30600
0;30825
41;30900
0;31125
43;31200
0;31425
45;31500
41;31500
0;31622
0;31622
38;31650
0;31875
38;32100
0;32222
41;32250
0;32372
40;32400
0;32625
40;32700
0;32925
38;33000
0;33122
37;33150
0;33272
38;33300
0;33525
38;33600
0;33825
40;33900
0;34125
41;34200
0;34425
41;34500
0;34622
41;34650
0;34772
43;34800
0;35025
45;35100
0;35222
41;35250
0;35372
41;35700
0;35822
38;35850
0;35972
33;36000
0;36122
46;36900
0;37022
43;37500
0;37622
38;37650
0;37772
34;37800
0;37922
40;38700
0;38822
40;38850
0;39075
38;39150
0;39525
41;39600
0;39975
41;40200
0;40322
43;40350
0;40472
45;40500
0;40725
45;40800
0;41025
45;41100
0;41325
46;41400
0;41522
45;41550
0;41672
43;42300
0;42525
43;42600
0;42825
43;42900
0;43125
43;43200
0;43322
45;43350
0;43472
45;44100
0;44325
45;44400
0;44625
45;44700
0;44925
46;45000
0;45122
45;45150
0;45272
43;45900
0;46125
41;46200
0;46425
40;46500
0;46725
38;46800
0;47025
38;47400
0;47522
40;47550
0;47672
41;47700
0;48200
43;48300
0;48422
45;48450
0;48572
43;48600
0;48825
41;48900
0;49125
40;49200
0;49425
41;49500
0;49725
43;49800
0;50025
45;50100
0;50325
43;50400
0;50625
41;51000
0;51122
43;51150
0;51272
45;51300
0;51525
43;51900
0;52022
41;52050
0;52172
40;52200
0;52425
41;52500
0;52725
40;52800
0;53025
38;53100
0;53325
40;53700
0;53822
36;53850
0;53972
38;54000
0;54122
38;54600
0;54722
40;54750
0;54872
41;54900
0;55125
40;55500
0;55622
41;55650
0;55772
43;55800
0;56025
41;56100
0;56325
43;56400
0;56625
45;56700
0;56925
43;57000
0;57225
41;57300
0;57525
38;57600
0;57825
38;58200
0;58322
40;58350
0;58472
41;58500
0;58725
43;58800
0;59025
45;59100
38;59100
0;59325
0;59325
46;59400
0;59625
38;59700
0;59925
43;60000
0;60225
41;60300
0;60525
43;60900
0;61022
40;61050
0;61172
38;61200
0;61425
40;61800
0;61922
37;61950
0;62072
45;62100
0;62325
46;63000
0;63225
45;63900
0;64125
45;64200
0;64425
45;64500
0;64725
45;64800
0;64922
43;64950
0;65072
43;65700
0;65925
41;66600
0;66825
41;67500
0;67725
43;67800
0;68025
40;68100
0;68325
38;68400
0;68775
38;68850
0;68972
40;69000
0;69122
41;69150
0;69272
45;69300
0;69675
38;69750
0;69872
40;69900
0;70022
41;70050
0;70172
46;70200
0;70575
38;70650
0;70772
40;70800
0;70922
41;70950
0;71072
45;71100
0;71325
45;71400
0;71625
48;71700
0;71925
45;72000
0;72122
43;72150
0;72272
43;72900
0;73125
41;73800
0;74025
41;74700
0;74925
43;75000
0;75225
40;75300
0;75525
38;75600
0;75975
38;76500
0;77600
