0;0
29;5400
0;5625
29;5700
0;5925
29;6000
0;6122
33;6150
0;6272
34;6300
0;6525
34;6600
0;6825
34;6900
0;7022
33;7200
0;7425
33;7500
0;7725
29;9000
0;9225
29;9300
0;9525
33;9900
0;10125
33;10200
0;10425
29;11700
0;11925
29;12600
0;12825
29;12900
0;13125
34;13500
0;13725
34;13800
0;14025
38;14400
0;14625
38;14700
0;14925
34;16200
0;16425
34;16500
0;16725
34;16800
0;17025
33;18000
0;18225
33;18300
0;18525
33;18900
0;19022
29;19800
0;20025
29;20100
0;20325
29;20400
0;20522
33;20550
0;20672
34;20700
0;20925
34;21000
0;21225
34;21300
0;21422
33;21600
0;21825
33;21900
0;22125
29;23400
0;23625
29;23700
0;23925
33;24300
0;24525
33;24600
0;24825
29;27000
0;27225
29;27300
0;27525
34;27900
0;28125
34;28200
0;28425
38;28800
0;29025
38;29100
0;29325
34;30600
0;30825
34;30900
0;31125
34;31200
0;31425
33;32400
0;32625
33;32700
0;32925
33;33900
0;34125
36;34200
0;34425
34;34800
0;35025
33;39600
0;39975
38;40500
0;40725
38;40800
0;41025
38;41100
0;41325
38;41400
0;41522
38;41550
0;41672
36;42300
0;42525
36;42600
0;42825
36;42900
0;43125
36;43200
0;43322
36;43350
0;43472
38;44100
0;44325
38;44400
0;44625
38;44700
0;44925
38;45000
0;45122
38;45150
0;45272
37;45900
0;46125
29;46800
0;47025
33;47700
0;48200
33;49500
0;49725
33;49800
0;50025
33;50100
0;50325
36;50400
0;50625
36;51300
0;51525
29;53100
0;53325
29;54000
0;54122
33;54900
0;55125
29;57600
0;57825
33;58500
0;58725
33;58800
0;59025
34;59400
0;59625
38;62100
0;62325
38;63000
0;63225
36;63900
0;64125
36;64200
0;64425
36;64500
0;64725
36;64800
0;64922
34;65700
0;65925
33;66600
0;66825
29;68400
0;68775
38;69300
0;69675
38;70200
0;70575
36;71100
0;71325
36;71400
0;71625
36;72000
0;72122
34;72900
0;73125
33;73800
0;74025
29;75600
0;75975
